TypeName,BranchName,Buy,Sell,date
SJC,TPHCM,66000.0,66900.0,2022-12-26 08:29:30
SJC,TPHCM,66100.0,67000.0,2022-12-26 09:14:57
SJC,Hà Nội,66000.0,66900.0,2022-12-26 08:29:30
SJC,Hà Nội,66060.0,66900.0,2022-12-26 09:00:08
SJC,Hà Nội,66100.0,67000.0,2022-12-26 09:14:57
SJC,Đà Nẵng,66000.0,66900.0,2022-12-26 08:29:30
SJC,Đà Nẵng,66100.0,67000.0,2022-12-26 09:14:57
SJC,Miền Tây,66000.0,66900.0,2022-12-26 08:29:30
SJC,Miền Tây,66300.0,67000.0,2022-12-26 08:32:50
SJC,Miền Tây,66100.0,67000.0,2022-12-26 09:14:57
SJC,Miền Tây,66300.0,67000.0,2022-12-26 09:23:18
SJC,Miền Tây,66200.0,66900.0,2022-12-26 14:55:36
SJC,Tây Nguyên,66000.0,66900.0,2022-12-26 08:29:30
SJC,Tây Nguyên,66100.0,67000.0,2022-12-26 09:14:57
SJC,Đông Nam Bộ,66000.0,66900.0,2022-12-26 08:29:30
SJC,Đông Nam Bộ,66100.0,67000.0,2022-12-26 09:14:57
SJC,TPHCM,66100.0,67000.0,2022-12-27 08:27:01
SJC,TPHCM,65900.0,66800.0,2022-12-27 11:06:44
SJC,TPHCM,65800.0,66700.0,2022-12-27 14:42:33
SJC,Hà Nội,66100.0,67000.0,2022-12-27 08:27:01
SJC,Hà Nội,65900.0,66800.0,2022-12-27 11:06:44
SJC,Hà Nội,65800.0,66700.0,2022-12-27 14:42:33
SJC,Đà Nẵng,66100.0,67000.0,2022-12-27 08:27:01
SJC,Đà Nẵng,65900.0,66800.0,2022-12-27 11:06:44
SJC,Đà Nẵng,65800.0,66700.0,2022-12-27 14:42:33
SJC,Miền Tây,66100.0,67000.0,2022-12-27 08:27:01
SJC,Miền Tây,66200.0,66900.0,2022-12-27 08:33:10
SJC,Miền Tây,66300.0,67000.0,2022-12-27 09:27:25
SJC,Miền Tây,66200.0,66900.0,2022-12-27 10:21:36
SJC,Miền Tây,66100.0,66800.0,2022-12-27 10:46:39
SJC,Miền Tây,65900.0,66800.0,2022-12-27 11:06:44
SJC,Miền Tây,66100.0,66800.0,2022-12-27 11:22:48
SJC,Miền Tây,66000.0,66700.0,2022-12-27 14:23:48
SJC,Miền Tây,65800.0,66700.0,2022-12-27 14:42:33
SJC,Miền Tây,66000.0,66700.0,2022-12-27 14:45:58
SJC,Miền Tây,65900.0,66600.0,2022-12-27 15:23:58
SJC,Tây Nguyên,66100.0,67000.0,2022-12-27 08:27:01
SJC,Tây Nguyên,65900.0,66800.0,2022-12-27 11:06:44
SJC,Tây Nguyên,65800.0,66700.0,2022-12-27 14:42:33
SJC,Đông Nam Bộ,66100.0,67000.0,2022-12-27 08:27:01
SJC,Đông Nam Bộ,65900.0,66800.0,2022-12-27 11:06:44
SJC,Đông Nam Bộ,65800.0,66700.0,2022-12-27 14:42:33
SJC,TPHCM,66100.0,67000.0,2022-12-28 08:17:54
SJC,TPHCM,65700.0,66600.0,2022-12-28 11:36:42
SJC,TPHCM,65800.0,66600.0,2022-12-28 15:42:56
SJC,Hà Nội,66100.0,67000.0,2022-12-28 08:17:54
SJC,Hà Nội,65700.0,66600.0,2022-12-28 11:36:42
SJC,Hà Nội,65800.0,66600.0,2022-12-28 15:42:56
SJC,Đà Nẵng,66100.0,67000.0,2022-12-28 08:17:54
SJC,Đà Nẵng,65700.0,66600.0,2022-12-28 11:36:42
SJC,Đà Nẵng,65800.0,66600.0,2022-12-28 15:42:56
SJC,Miền Tây,66100.0,67000.0,2022-12-28 08:17:54
SJC,Miền Tây,66000.0,66700.0,2022-12-28 08:40:23
SJC,Miền Tây,65700.0,66600.0,2022-12-28 11:36:42
SJC,Miền Tây,65900.0,66600.0,2022-12-28 11:37:15
SJC,Miền Tây,66000.0,66700.0,2022-12-28 11:57:13
SJC,Miền Tây,65800.0,66600.0,2022-12-28 15:42:56
SJC,Miền Tây,66000.0,66700.0,2022-12-28 15:58:51
SJC,Tây Nguyên,66100.0,67000.0,2022-12-28 08:17:54
SJC,Tây Nguyên,65700.0,66600.0,2022-12-28 11:36:42
SJC,Tây Nguyên,65800.0,66600.0,2022-12-28 15:42:56
SJC,Đông Nam Bộ,66100.0,67000.0,2022-12-28 08:17:54
SJC,Đông Nam Bộ,65700.0,66600.0,2022-12-28 11:36:42
SJC,Đông Nam Bộ,65800.0,66600.0,2022-12-28 15:42:56
SJC,TPHCM,65800.0,66600.0,2022-12-29 08:08:22
SJC,Hà Nội,65800.0,66600.0,2022-12-29 08:08:22
SJC,Đà Nẵng,65800.0,66600.0,2022-12-29 08:08:22
SJC,Miền Tây,65800.0,66600.0,2022-12-29 08:08:22
SJC,Miền Tây,66000.0,66700.0,2022-12-29 08:31:43
SJC,Miền Tây,65900.0,66700.0,2022-12-29 13:17:12
SJC,Tây Nguyên,65800.0,66600.0,2022-12-29 08:08:22
SJC,Đông Nam Bộ,65800.0,66600.0,2022-12-29 08:08:22
SJC,TPHCM,65900.0,66700.0,2022-12-30 08:03:13
SJC,Hà Nội,65900.0,66700.0,2022-12-30 08:03:13
SJC,Đà Nẵng,65900.0,66700.0,2022-12-30 08:03:13
SJC,Miền Tây,65900.0,66700.0,2022-12-30 08:03:13
SJC,Miền Tây,65900.0,66600.0,2022-12-30 08:32:11
SJC,Miền Tây,65700.0,66400.0,2022-12-30 09:46:29
SJC,Miền Tây,65800.0,66500.0,2022-12-30 15:45:08
SJC,Miền Tây,65800.0,66600.0,2022-12-30 16:07:47
SJC,Tây Nguyên,65900.0,66700.0,2022-12-30 08:03:13
SJC,Đông Nam Bộ,65900.0,66700.0,2022-12-30 08:03:13
SJC,TPHCM,65900.0,66700.0,2022-12-31 09:16:06
SJC,Hà Nội,65900.0,66700.0,2022-12-31 09:16:06
SJC,Đà Nẵng,65900.0,66700.0,2022-12-31 09:16:06
SJC,Miền Tây,66000.0,66700.0,2022-12-31 08:40:43
SJC,Miền Tây,65900.0,66700.0,2022-12-31 09:16:06
SJC,Miền Tây,66000.0,66900.0,2022-12-31 10:35:46
SJC,Tây Nguyên,65900.0,66700.0,2022-12-31 09:16:06
SJC,Đông Nam Bộ,65900.0,66700.0,2022-12-31 09:16:06
SJC,Miền Tây,66000.0,67000.0,2023-01-02 08:38:31
SJC,Miền Tây,66000.0,66900.0,2023-01-02 12:58:21
SJC,TPHCM,66400.0,67200.0,2023-01-03 08:21:58
SJC,TPHCM,66000.0,66900.0,2023-01-03 08:46:41
SJC,TPHCM,66000.0,66900.0,2023-01-03 09:54:53
SJC,TPHCM,66000.0,66900.0,2023-01-03 10:13:26
SJC,TPHCM,66100.0,67000.0,2023-01-03 10:15:53
SJC,TPHCM,66100.0,67000.0,2023-01-03 11:32:20
SJC,TPHCM,66300.0,67200.0,2023-01-03 14:38:03
SJC,TPHCM,66300.0,67200.0,2023-01-03 15:47:01
SJC,Hà Nội,66400.0,67200.0,2023-01-03 08:21:58
SJC,Hà Nội,66000.0,66900.0,2023-01-03 08:46:41
SJC,Hà Nội,66000.0,66900.0,2023-01-03 09:54:53
SJC,Hà Nội,66000.0,66900.0,2023-01-03 10:13:26
SJC,Hà Nội,66100.0,67000.0,2023-01-03 10:15:53
SJC,Hà Nội,66100.0,67000.0,2023-01-03 11:32:20
SJC,Hà Nội,66150.0,67100.0,2023-01-03 11:39:38
SJC,Hà Nội,66300.0,67200.0,2023-01-03 14:38:03
SJC,Hà Nội,66300.0,67200.0,2023-01-03 15:47:01
SJC,Đà Nẵng,66400.0,67200.0,2023-01-03 08:21:58
SJC,Đà Nẵng,66000.0,66900.0,2023-01-03 08:46:41
SJC,Đà Nẵng,66000.0,66900.0,2023-01-03 09:54:53
SJC,Đà Nẵng,66000.0,66900.0,2023-01-03 10:13:26
SJC,Đà Nẵng,66100.0,67000.0,2023-01-03 10:15:53
SJC,Đà Nẵng,66100.0,67000.0,2023-01-03 11:32:20
SJC,Đà Nẵng,66300.0,67200.0,2023-01-03 14:38:03
SJC,Đà Nẵng,66300.0,67200.0,2023-01-03 15:47:01
SJC,Miền Tây,66400.0,67200.0,2023-01-03 08:21:58
SJC,Miền Tây,66200.0,66900.0,2023-01-03 08:36:56
SJC,Miền Tây,66000.0,66900.0,2023-01-03 08:46:41
SJC,Miền Tây,66200.0,66900.0,2023-01-03 08:53:08
SJC,Miền Tây,66200.0,66900.0,2023-01-03 09:50:51
SJC,Miền Tây,66000.0,66900.0,2023-01-03 09:54:53
SJC,Miền Tây,66300.0,67000.0,2023-01-03 10:03:26
SJC,Miền Tây,66000.0,66900.0,2023-01-03 10:13:26
SJC,Miền Tây,66100.0,67000.0,2023-01-03 10:15:53
SJC,Miền Tây,66300.0,67000.0,2023-01-03 10:19:09
SJC,Miền Tây,66100.0,67000.0,2023-01-03 11:32:20
SJC,Miền Tây,66300.0,67000.0,2023-01-03 11:47:24
SJC,Miền Tây,66400.0,67100.0,2023-01-03 14:05:53
SJC,Miền Tây,66300.0,67200.0,2023-01-03 14:38:03
SJC,Miền Tây,66400.0,67100.0,2023-01-03 14:46:30
SJC,Miền Tây,66400.0,67100.0,2023-01-03 14:46:49
SJC,Miền Tây,66300.0,67200.0,2023-01-03 15:47:01
SJC,Miền Tây,66400.0,67100.0,2023-01-03 16:03:24
SJC,Miền Tây,66400.0,67100.0,2023-01-03 16:03:36
SJC,Miền Tây,66300.0,67000.0,2023-01-03 16:16:35
SJC,Tây Nguyên,66400.0,67200.0,2023-01-03 08:21:58
SJC,Tây Nguyên,66000.0,66900.0,2023-01-03 08:46:41
SJC,Tây Nguyên,66000.0,66900.0,2023-01-03 09:54:53
SJC,Tây Nguyên,66000.0,66900.0,2023-01-03 10:13:26
SJC,Tây Nguyên,66100.0,67000.0,2023-01-03 10:15:53
SJC,Tây Nguyên,66100.0,67000.0,2023-01-03 11:32:20
SJC,Tây Nguyên,66300.0,67200.0,2023-01-03 14:38:03
SJC,Tây Nguyên,66300.0,67200.0,2023-01-03 15:47:01
SJC,Đông Nam Bộ,66400.0,67200.0,2023-01-03 08:21:58
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-03 08:46:41
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-03 09:54:53
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-03 10:13:26
SJC,Đông Nam Bộ,66100.0,67000.0,2023-01-03 10:15:53
SJC,Đông Nam Bộ,66100.0,67000.0,2023-01-03 11:32:20
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-03 14:38:03
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-03 15:47:01
SJC,TPHCM,66300.0,67200.0,2023-01-04 08:19:28
SJC,TPHCM,66300.0,67200.0,2023-01-04 14:13:08
SJC,TPHCM,66300.0,67200.0,2023-01-04 17:03:23
SJC,Hà Nội,66300.0,67200.0,2023-01-04 08:19:28
SJC,Hà Nội,66300.0,67200.0,2023-01-04 14:13:08
SJC,Hà Nội,66300.0,67200.0,2023-01-04 17:03:23
SJC,Đà Nẵng,66300.0,67200.0,2023-01-04 08:19:28
SJC,Đà Nẵng,66300.0,67200.0,2023-01-04 14:13:08
SJC,Đà Nẵng,66300.0,67200.0,2023-01-04 17:03:23
SJC,Miền Tây,66300.0,67200.0,2023-01-04 08:19:28
SJC,Miền Tây,66300.0,67000.0,2023-01-04 08:32:01
SJC,Miền Tây,66350.0,67050.0,2023-01-04 08:44:11
SJC,Miền Tây,66400.0,67100.0,2023-01-04 14:06:23
SJC,Miền Tây,66300.0,67200.0,2023-01-04 14:13:08
SJC,Miền Tây,66400.0,67100.0,2023-01-04 14:29:49
SJC,Miền Tây,66450.0,67150.0,2023-01-04 15:23:31
SJC,Miền Tây,66500.0,67200.0,2023-01-04 15:36:26
SJC,Miền Tây,66300.0,67200.0,2023-01-04 17:03:23
SJC,Miền Tây,66500.0,67200.0,2023-01-04 17:10:16
SJC,Tây Nguyên,66300.0,67200.0,2023-01-04 08:19:28
SJC,Tây Nguyên,66300.0,67200.0,2023-01-04 14:13:08
SJC,Tây Nguyên,66300.0,67200.0,2023-01-04 17:03:23
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-04 08:19:28
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-04 14:13:08
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-04 17:03:23
SJC,TPHCM,66300.0,67200.0,2023-01-05 08:12:49
SJC,TPHCM,66300.0,67200.0,2023-01-05 09:35:10
SJC,TPHCM,66300.0,67200.0,2023-01-05 09:53:07
SJC,TPHCM,66300.0,67200.0,2023-01-05 11:01:50
SJC,Hà Nội,66300.0,67200.0,2023-01-05 08:12:49
SJC,Hà Nội,66300.0,67200.0,2023-01-05 09:35:10
SJC,Hà Nội,66300.0,67200.0,2023-01-05 09:53:07
SJC,Hà Nội,66300.0,67200.0,2023-01-05 11:01:50
SJC,Đà Nẵng,66300.0,67200.0,2023-01-05 08:12:49
SJC,Đà Nẵng,66300.0,67200.0,2023-01-05 09:35:10
SJC,Đà Nẵng,66300.0,67200.0,2023-01-05 09:53:07
SJC,Đà Nẵng,66300.0,67200.0,2023-01-05 11:01:50
SJC,Miền Tây,66300.0,67200.0,2023-01-05 08:12:49
SJC,Miền Tây,66350.0,67150.0,2023-01-05 08:35:50
SJC,Miền Tây,66300.0,67100.0,2023-01-05 09:19:36
SJC,Miền Tây,66300.0,67200.0,2023-01-05 09:35:10
SJC,Miền Tây,66300.0,67200.0,2023-01-05 09:53:07
SJC,Miền Tây,66300.0,67100.0,2023-01-05 10:14:01
SJC,Miền Tây,66300.0,67200.0,2023-01-05 11:01:50
SJC,Miền Tây,66300.0,67100.0,2023-01-05 11:44:00
SJC,Miền Tây,66300.0,67100.0,2023-01-05 11:44:09
SJC,Miền Tây,66200.0,67000.0,2023-01-05 14:32:53
SJC,Miền Tây,66100.0,66900.0,2023-01-05 15:37:41
SJC,Tây Nguyên,66300.0,67200.0,2023-01-05 08:12:49
SJC,Tây Nguyên,66300.0,67200.0,2023-01-05 09:35:10
SJC,Tây Nguyên,66300.0,67200.0,2023-01-05 09:53:07
SJC,Tây Nguyên,66300.0,67200.0,2023-01-05 11:01:50
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-05 08:12:49
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-05 09:35:10
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-05 09:53:07
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-05 11:01:50
SJC,TPHCM,66000.0,66900.0,2023-01-06 08:20:11
SJC,Hà Nội,66000.0,66900.0,2023-01-06 08:20:11
SJC,Đà Nẵng,66000.0,66900.0,2023-01-06 08:20:11
SJC,Miền Tây,66000.0,66900.0,2023-01-06 08:20:11
SJC,Miền Tây,66000.0,66800.0,2023-01-06 08:33:10
SJC,Miền Tây,66100.0,66900.0,2023-01-06 11:33:05
SJC,Miền Tây,66200.0,67000.0,2023-01-06 15:24:37
SJC,Tây Nguyên,66000.0,66900.0,2023-01-06 08:20:11
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-06 08:20:11
SJC,TPHCM,66300.0,67200.0,2023-01-07 08:14:08
SJC,Hà Nội,66300.0,67200.0,2023-01-07 08:14:08
SJC,Đà Nẵng,66300.0,67200.0,2023-01-07 08:14:08
SJC,Miền Tây,66300.0,67200.0,2023-01-07 08:14:08
SJC,Miền Tây,66350.0,67150.0,2023-01-07 08:36:10
SJC,Tây Nguyên,66300.0,67200.0,2023-01-07 08:14:08
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-07 08:14:08
SJC,TPHCM,66300.0,67200.0,2023-01-09 08:23:12
SJC,TPHCM,66100.0,66900.0,2023-01-09 15:52:11
SJC,TPHCM,66000.0,66800.0,2023-01-09 17:15:49
SJC,Hà Nội,66300.0,67200.0,2023-01-09 08:23:12
SJC,Hà Nội,66100.0,66900.0,2023-01-09 15:52:11
SJC,Hà Nội,66000.0,66800.0,2023-01-09 17:15:49
SJC,Đà Nẵng,66300.0,67200.0,2023-01-09 08:23:12
SJC,Đà Nẵng,66100.0,66900.0,2023-01-09 15:52:11
SJC,Đà Nẵng,66000.0,66800.0,2023-01-09 17:15:49
SJC,Miền Tây,66300.0,67200.0,2023-01-09 08:23:12
SJC,Miền Tây,66350.0,67150.0,2023-01-09 08:36:50
SJC,Miền Tây,66300.0,67100.0,2023-01-09 09:06:20
SJC,Miền Tây,66400.0,67200.0,2023-01-09 09:27:13
SJC,Miền Tây,66300.0,67100.0,2023-01-09 11:52:57
SJC,Miền Tây,66200.0,67000.0,2023-01-09 14:12:56
SJC,Miền Tây,66200.0,67100.0,2023-01-09 14:13:46
SJC,Miền Tây,66200.0,67000.0,2023-01-09 14:14:02
SJC,Miền Tây,66100.0,66900.0,2023-01-09 14:36:40
SJC,Miền Tây,66000.0,66800.0,2023-01-09 15:31:37
SJC,Miền Tây,66100.0,66900.0,2023-01-09 15:52:11
SJC,Miền Tây,66000.0,66800.0,2023-01-09 15:57:29
SJC,Miền Tây,65900.0,66700.0,2023-01-09 16:24:25
SJC,Miền Tây,66000.0,66800.0,2023-01-09 17:15:49
SJC,Miền Tây,65900.0,66700.0,2023-01-09 17:22:17
SJC,Miền Tây,65900.0,66700.0,2023-01-09 17:22:27
SJC,Tây Nguyên,66300.0,67200.0,2023-01-09 08:23:12
SJC,Tây Nguyên,66100.0,66900.0,2023-01-09 15:52:11
SJC,Tây Nguyên,66000.0,66800.0,2023-01-09 17:15:49
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-09 08:23:12
SJC,Đông Nam Bộ,66100.0,66900.0,2023-01-09 15:52:11
SJC,Đông Nam Bộ,66000.0,66800.0,2023-01-09 17:15:49
SJC,TPHCM,66200.0,67000.0,2023-01-10 08:22:40
SJC,TPHCM,66100.0,66800.0,2023-01-10 08:53:49
SJC,TPHCM,66000.0,66700.0,2023-01-10 09:32:14
SJC,TPHCM,66000.0,66700.0,2023-01-10 10:21:08
SJC,TPHCM,65800.0,66600.0,2023-01-10 14:24:37
SJC,TPHCM,65900.0,66700.0,2023-01-10 14:50:31
SJC,TPHCM,65900.0,66800.0,2023-01-10 16:28:49
SJC,Hà Nội,66200.0,67000.0,2023-01-10 08:22:40
SJC,Hà Nội,66100.0,66800.0,2023-01-10 08:53:49
SJC,Hà Nội,66000.0,66700.0,2023-01-10 09:32:14
SJC,Hà Nội,66000.0,66700.0,2023-01-10 10:21:08
SJC,Hà Nội,65800.0,66600.0,2023-01-10 14:24:37
SJC,Hà Nội,65900.0,66700.0,2023-01-10 14:50:31
SJC,Hà Nội,65900.0,66800.0,2023-01-10 16:28:49
SJC,Đà Nẵng,66200.0,67000.0,2023-01-10 08:22:40
SJC,Đà Nẵng,66100.0,66800.0,2023-01-10 08:53:49
SJC,Đà Nẵng,66000.0,66700.0,2023-01-10 09:32:14
SJC,Đà Nẵng,66000.0,66700.0,2023-01-10 10:21:08
SJC,Đà Nẵng,65800.0,66600.0,2023-01-10 14:24:37
SJC,Đà Nẵng,65900.0,66700.0,2023-01-10 14:50:31
SJC,Đà Nẵng,65900.0,66800.0,2023-01-10 16:28:49
SJC,Miền Tây,66200.0,67000.0,2023-01-10 08:22:40
SJC,Miền Tây,65900.0,66700.0,2023-01-10 08:36:57
SJC,Miền Tây,65900.0,66700.0,2023-01-10 08:39:38
SJC,Miền Tây,66100.0,66800.0,2023-01-10 08:53:49
SJC,Miền Tây,65900.0,66700.0,2023-01-10 08:58:23
SJC,Miền Tây,65800.0,66600.0,2023-01-10 09:16:12
SJC,Miền Tây,66000.0,66700.0,2023-01-10 09:32:14
SJC,Miền Tây,65800.0,66600.0,2023-01-10 09:38:18
SJC,Miền Tây,65800.0,66600.0,2023-01-10 09:38:42
SJC,Miền Tây,65600.0,66400.0,2023-01-10 09:59:40
SJC,Miền Tây,66000.0,66700.0,2023-01-10 10:21:08
SJC,Miền Tây,65600.0,66400.0,2023-01-10 10:28:08
SJC,Miền Tây,66000.0,66700.0,2023-01-10 10:28:19
SJC,Miền Tây,65600.0,66400.0,2023-01-10 10:29:26
SJC,Miền Tây,65650.0,66450.0,2023-01-10 10:33:05
SJC,Miền Tây,65700.0,66500.0,2023-01-10 11:11:02
SJC,Miền Tây,65800.0,66600.0,2023-01-10 13:54:05
SJC,Miền Tây,65800.0,66600.0,2023-01-10 14:24:37
SJC,Miền Tây,65900.0,66700.0,2023-01-10 14:35:27
SJC,Miền Tây,65900.0,66700.0,2023-01-10 14:35:41
SJC,Miền Tây,65900.0,66700.0,2023-01-10 14:50:31
SJC,Miền Tây,66000.0,66800.0,2023-01-10 16:11:56
SJC,Miền Tây,66000.0,66800.0,2023-01-10 16:12:17
SJC,Miền Tây,65900.0,66800.0,2023-01-10 16:28:49
SJC,Miền Tây,66000.0,66800.0,2023-01-10 16:33:22
SJC,Miền Tây,66000.0,66800.0,2023-01-10 16:33:28
SJC,Tây Nguyên,66200.0,67000.0,2023-01-10 08:22:40
SJC,Tây Nguyên,66100.0,66800.0,2023-01-10 08:53:49
SJC,Tây Nguyên,66000.0,66700.0,2023-01-10 09:32:14
SJC,Tây Nguyên,66000.0,66700.0,2023-01-10 10:21:08
SJC,Tây Nguyên,65800.0,66600.0,2023-01-10 14:24:37
SJC,Tây Nguyên,65900.0,66700.0,2023-01-10 14:50:31
SJC,Tây Nguyên,65900.0,66800.0,2023-01-10 16:28:49
SJC,Đông Nam Bộ,66200.0,67000.0,2023-01-10 08:22:40
SJC,Đông Nam Bộ,66100.0,66800.0,2023-01-10 08:53:49
SJC,Đông Nam Bộ,66000.0,66700.0,2023-01-10 09:32:14
SJC,Đông Nam Bộ,66000.0,66700.0,2023-01-10 10:21:08
SJC,Đông Nam Bộ,65800.0,66600.0,2023-01-10 14:24:37
SJC,Đông Nam Bộ,65900.0,66700.0,2023-01-10 14:50:31
SJC,Đông Nam Bộ,65900.0,66800.0,2023-01-10 16:28:49
SJC,TPHCM,66000.0,66900.0,2023-01-11 08:18:05
SJC,TPHCM,66000.0,66900.0,2023-01-11 09:56:57
SJC,Hà Nội,66000.0,66900.0,2023-01-11 08:18:05
SJC,Hà Nội,66000.0,66900.0,2023-01-11 09:56:57
SJC,Đà Nẵng,66000.0,66900.0,2023-01-11 08:18:05
SJC,Đà Nẵng,66000.0,66900.0,2023-01-11 09:56:57
SJC,Miền Tây,66000.0,66900.0,2023-01-11 08:18:05
SJC,Miền Tây,66100.0,66800.0,2023-01-11 08:35:40
SJC,Miền Tây,66100.0,66800.0,2023-01-11 08:36:02
SJC,Miền Tây,66000.0,66900.0,2023-01-11 09:56:57
SJC,Miền Tây,66100.0,66800.0,2023-01-11 10:01:55
SJC,Miền Tây,66100.0,66800.0,2023-01-11 10:02:04
SJC,Miền Tây,66250.0,66950.0,2023-01-11 10:54:29
SJC,Miền Tây,66200.0,66900.0,2023-01-11 11:33:38
SJC,Miền Tây,66150.0,66850.0,2023-01-11 15:44:25
SJC,Tây Nguyên,66000.0,66900.0,2023-01-11 08:18:05
SJC,Tây Nguyên,66000.0,66900.0,2023-01-11 09:56:57
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-11 08:18:05
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-11 09:56:57
SJC,TPHCM,66000.0,66900.0,2023-01-12 08:20:27
SJC,Hà Nội,66000.0,66900.0,2023-01-12 08:20:27
SJC,Đà Nẵng,66000.0,66900.0,2023-01-12 08:20:27
SJC,Miền Tây,66000.0,66900.0,2023-01-12 08:20:27
SJC,Miền Tây,66150.0,66850.0,2023-01-12 08:31:24
SJC,Miền Tây,66150.0,66850.0,2023-01-12 08:31:50
SJC,Miền Tây,66000.0,66700.0,2023-01-12 13:40:19
SJC,Miền Tây,66100.0,66800.0,2023-01-12 14:46:47
SJC,Miền Tây,66200.0,66900.0,2023-01-12 15:05:08
SJC,Tây Nguyên,66000.0,66900.0,2023-01-12 08:20:27
SJC,Đông Nam Bộ,66000.0,66900.0,2023-01-12 08:20:27
SJC,TPHCM,66000.0,67000.0,2023-01-13 08:14:07
SJC,TPHCM,66000.0,67000.0,2023-01-13 09:58:11
SJC,TPHCM,66300.0,67200.0,2023-01-13 14:17:21
SJC,Hà Nội,66000.0,67000.0,2023-01-13 08:14:07
SJC,Hà Nội,66000.0,67000.0,2023-01-13 09:58:11
SJC,Hà Nội,66300.0,67200.0,2023-01-13 14:17:21
SJC,Đà Nẵng,66000.0,67000.0,2023-01-13 08:14:07
SJC,Đà Nẵng,66000.0,67000.0,2023-01-13 09:58:11
SJC,Đà Nẵng,66300.0,67200.0,2023-01-13 14:17:21
SJC,Miền Tây,66000.0,67000.0,2023-01-13 08:14:07
SJC,Miền Tây,66300.0,67000.0,2023-01-13 08:51:56
SJC,Miền Tây,66400.0,67100.0,2023-01-13 09:31:15
SJC,Miền Tây,66000.0,67000.0,2023-01-13 09:58:11
SJC,Miền Tây,66400.0,67100.0,2023-01-13 11:11:54
SJC,Miền Tây,66400.0,67100.0,2023-01-13 11:12:11
SJC,Miền Tây,66300.0,67200.0,2023-01-13 14:17:21
SJC,Miền Tây,66400.0,67100.0,2023-01-13 14:30:17
SJC,Miền Tây,66400.0,67100.0,2023-01-13 14:30:26
SJC,Miền Tây,66300.0,67000.0,2023-01-13 14:41:30
SJC,Miền Tây,66400.0,67100.0,2023-01-13 15:21:12
SJC,Miền Tây,66500.0,67200.0,2023-01-13 15:59:28
SJC,Tây Nguyên,66000.0,67000.0,2023-01-13 08:14:07
SJC,Tây Nguyên,66000.0,67000.0,2023-01-13 09:58:11
SJC,Tây Nguyên,66300.0,67200.0,2023-01-13 14:17:21
SJC,Đông Nam Bộ,66000.0,67000.0,2023-01-13 08:14:07
SJC,Đông Nam Bộ,66000.0,67000.0,2023-01-13 09:58:11
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-13 14:17:21
SJC,TPHCM,66300.0,67200.0,2023-01-14 08:22:30
SJC,Hà Nội,66300.0,67200.0,2023-01-14 08:22:30
SJC,Đà Nẵng,66300.0,67200.0,2023-01-14 08:22:30
SJC,Miền Tây,66300.0,67200.0,2023-01-14 08:22:30
SJC,Miền Tây,66400.0,67300.0,2023-01-14 08:35:10
SJC,Miền Tây,66500.0,67400.0,2023-01-14 10:27:33
SJC,Miền Tây,66400.0,67300.0,2023-01-14 13:15:17
SJC,Tây Nguyên,66300.0,67200.0,2023-01-14 08:22:30
SJC,Đông Nam Bộ,66300.0,67200.0,2023-01-14 08:22:30
SJC,TPHCM,66500.0,67400.0,2023-01-16 08:30:27
SJC,TPHCM,66400.0,67300.0,2023-01-16 09:22:10
SJC,TPHCM,66400.0,67300.0,2023-01-16 09:50:21
SJC,TPHCM,66400.0,67300.0,2023-01-16 09:51:48
SJC,TPHCM,66300.0,67200.0,2023-01-16 10:57:34
SJC,TPHCM,66200.0,67100.0,2023-01-16 16:37:28
SJC,Hà Nội,66500.0,67400.0,2023-01-16 08:30:27
SJC,Hà Nội,66400.0,67300.0,2023-01-16 09:22:10
SJC,Hà Nội,66400.0,67300.0,2023-01-16 09:50:21
SJC,Hà Nội,66400.0,67300.0,2023-01-16 09:51:48
SJC,Hà Nội,66300.0,67200.0,2023-01-16 10:57:34
SJC,Hà Nội,66200.0,67100.0,2023-01-16 16:37:28
SJC,Đà Nẵng,66500.0,67400.0,2023-01-16 08:30:27
SJC,Đà Nẵng,66400.0,67300.0,2023-01-16 09:22:10
SJC,Đà Nẵng,66400.0,67300.0,2023-01-16 09:50:21
SJC,Đà Nẵng,66400.0,67300.0,2023-01-16 09:51:48
SJC,Đà Nẵng,66300.0,67200.0,2023-01-16 10:57:34
SJC,Đà Nẵng,66200.0,67100.0,2023-01-16 16:37:28
